0
25,59
2,62
18,52
1,07
18,47
18,92
2,17
9,86
6,2
5,31
0,3
7,54
20,13
9,48
0,93
1,02
10,75
1,03
8,68
5,17
1,78
3,62
14,23
0,11
4,29
0,11
19,48
0,04
42,67
0,58
21,84
19,68
2,63
26,75
2,27
23,99
3,36
20,77
8,13
6,2
60,39
3,99
8,6
0,13
23,12
1,7
7,25
0,53
18,86
0,44
6,74
51,53
1,29
20,91
