[0.02, 65.09, -100, -100, -100, -100, 16.84, 45.08, -5.17, 36.82, -2.53, 32.43, 13.84, 24.74, -100, -100, 41.72, 33.5, -100, -100, 17.28, 56.69, 6.42, 52.86, 5.13, 41.75, -7.57, 47.6, 2.15, 17.38, 12.53, 33.17, -100, -100, 15.91, 60.05, -39.72, 35.78, -12.64, 53.22, 11.03, 34.61, -16.62, 39.58, -14.93, 27.21, -0.22, 65.23, -6.14, 18.37, -3.97, 32.7, -100, -100, 6.43, 45.39, -100, -100, -6.88, 43.33]
[0.16, 36.48, -100, -100, -100, -100, 19.97, 46.18, -3.74, 47.82, 8.8, 34.74, 21.5, 19.38, -100, -100, 43.8, 34.48, -100, -100, 18.43, 56.68, 3.95, 57.91, 4.05, 49.22, -0.78, 37.16, 3.83, 30.17, 21.15, 36.3, -100, -100, 17.78, 45.58, -39.27, 36.98, -12.29, 52.71, 20.28, 39.9, -7.33, 43.81, -13.16, 27.53, -2.0, 60.9, 8.87, 8.8, 7.57, 29.55, -100, -100, 15.68, 61.92, -100, -100, 0.07, 36.97]
[-16.13, 59.62, -100, -100, -100, -100, 14.56, 44.58, -11.99, 47.42, 6.31, 30.14, 12.73, 11.42, -100, -100, 38.71, 31.58, -100, -100, 13.67, 52.45, 5.16, 56.45, -1.75, 41.2, -10.62, 31.29, 1.4, 21.11, 13.93, 31.17, -100, -100, 15.95, 51.44, -35.91, 37.56, -16.45, 61.65, 19.5, 38.53, -23.56, 41.93, -21.52, 16.18, 2.62, 64.78, 5.6, 6.61, 1.38, 26.93, -100, -100, 15.48, 50.57, -100, -100, -6.45, 43.29]
[32.68, 52.86, -100, -100, -100, -100, 32.72, 52.69, 10.23, 56.75, 26.42, 46.61, 31.09, 30.52, -100, -100, 47.56, 35.88, -100, -100, 31.4, 59.36, 23.8, 64.11, 25.3, 55.02, 9.94, 41.18, 19.03, 30.93, 34.32, 42.79, -100, -100, 29.98, 59.06, -29.41, 41.73, 3.59, 64.33, 33.18, 42.43, 2.81, 51.48, 1.91, 39.28, 20.35, 67.01, 14.36, 22.9, 19.15, 35.69, -100, -100, 26.62, 51.8, -100, -100, 12.17, 55.82]
[3.6, 51.6, -100, -100, -100, -100, 32.31, 53.65, 5.22, 53.74, 24.58, 46.02, 30.65, 29.8, -100, -100, 48.36, 35.61, -100, -100, 32.79, 61.08, 19.12, 63.24, 23.69, 53.12, 7.46, 39.43, 14.88, 27.21, 33.4, 41.44, -100, -100, 28.76, 55.78, -30.71, 40.31, 3.4, 60.84, 31.13, 43.05, 2.87, 51.47, -0.4, 40.58, 20.49, 67.19, 8.85, 23.23, 16.54, 35.51, -100, -100, 24.22, 50.62, -100, -100, 9.81, 53.8]
[29.25, 61.52, -100, -100, -100, -100, 26.97, 56.27, 2.08, 51.9, 22.48, 45.61, 27.63, 26.63, -100, -100, 46.89, 35.89, -100, -100, 28.25, 61.52, 14.67, 62.69, 16.65, 51.62, 4.4, 37.76, 8.61, 23.1, 32.75, 42.42, -100, -100, 26.23, 52.05, -32.07, 39.93, 1.27, 59.49, 28.5, 43.48, 0.85, 52.15, -2.61, 41.69, 18.08, 64.37, 3.94, 21.45, 13.96, 33.91, -100, -100, 21.27, 50.65, -100, -100, 9.64, 53.0]
[44.52, 35.1, -100, -100, -100, -100, 23.68, 55.8, -0.5, 52.09, 19.32, 43.07, 22.1, 21.89, -100, -100, 44.63, 34.97, -100, -100, 22.43, 59.11, 12.03, 62.49, 13.12, 50.21, 2.66, 37.61, 6.32, 20.02, 30.44, 41.69, -100, -100, 24.04, 52.58, -33.36, 39.55, -0.56, 59.73, 25.61, 41.69, -0.27, 54.33, -3.0, 38.9, 16.19, 59.36, 1.43, 18.18, 14.5, 32.74, -100, -100, 18.56, 50.38, -100, -100, 7.67, 52.88]
[44.75, 34.35, -100, -100, -100, -100, 30.34, 52.68, -0.25, 50.51, 19.8, 42.33, 18.28, 15.87, -100, -100, 44.5, 34.56, -100, -100, 17.83, 51.84, 6.36, 61.06, 12.26, 49.41, 1.77, 34.5, 6.48, 15.87, 28.43, 34.24, -100, -100, 24.17, 59.11, -32.92, 38.52, 1.04, 59.52, 28.15, 41.83, -1.33, 52.79, -2.35, 34.52, 16.71, 54.4, 1.99, 15.63, 16.42, 29.01, -100, -100, 18.09, 49.79, -100, -100, 6.32, 51.47]
[19.58, 50.82, -100, -100, -100, -100, 28.08, 52.83, 0.84, 49.15, 27.64, 41.87, 32.12, 21.0, -100, -100, 46.05, 36.52, -100, -100, 26.51, 59.7, 15.99, 62.49, 14.87, 53.72, 5.74, 33.35, 11.01, 27.93, 32.68, 42.06, -100, -100, 14.41, 64.17, -31.9, 38.11, 0.5, 50.93, 36.88, 41.52, 1.4, 39.77, 3.86, 32.44, 6.07, 62.53, 26.92, 19.44, 16.17, 33.29, -100, -100, 18.39, 51.89, -100, -100, 20.03, 42.96]
[14.09, 52.33, -100, -100, -100, -100, 21.74, 58.74, 1.11, 52.43, 26.08, 47.68, 30.28, 28.0, -100, -100, 46.34, 36.35, -100, -100, 26.92, 59.81, 18.61, 60.94, 15.15, 56.49, 9.23, 42.64, 15.03, 34.59, 30.69, 47.47, -100, -100, 11.8, 64.84, -33.47, 40.6, -1.27, 55.37, 29.21, 47.95, 2.29, 41.92, 1.87, 35.05, 5.14, 64.56, 24.35, 17.16, 14.61, 36.4, -100, -100, 15.5, 57.88, -100, -100, 13.38, 54.34]
